CODICE_VIA,AREA,DESCRIZIONE_VIA,CIVICO,BARRATO,CAP,SEZIONE,MUNICIPIO
1242,VIA,CANDIANI G.,112,,158,1175,9
1242,VIA,CANDIANI G.,113,,158,1175,9
1242,VIA,CANDIANI G.,114,,158,1175,9
1242,VIA,CANDIANI G.,115,,158,1175,9
1242,VIA,CANDIANI G.,116,,158,1175,9
1242,VIA,CANDIANI G.,117,,158,1175,9
1242,VIA,CANDIANI G.,119,,158,1175,9
1242,VIA,CANDIANI G.,120,,158,1175,9
1242,VIA,CANDIANI G.,121,,158,1175,9
1242,VIA,CANDIANI G.,122,,158,1175,9
1242,VIA,CANDIANI G.,123,,158,1175,9
1242,VIA,CANDIANI G.,124,,158,1175,9
1242,VIA,CANDIANI G.,125,,158,1175,9
1242,VIA,CANDIANI G.,126,,158,1175,9
1242,VIA,CANDIANI G.,127,,158,1175,9
1242,VIA,CANDIANI G.,128,,158,1175,9
1242,VIA,CANDIANI G.,130,,158,1175,9
1242,VIA,CANDIANI G.,131,,158,1175,9
1518,VIA,CANDOGLIA,1,,161,125,9
1518,VIA,CANDOGLIA,2,,161,1916,9
1518,VIA,CANDOGLIA,2,A,161,1916,9
1518,VIA,CANDOGLIA,3,,161,125,9
1518,VIA,CANDOGLIA,4,,161,1916,9
1518,VIA,CANDOGLIA,6,,161,1916,9
1518,VIA,CANDOGLIA,8,,161,1916,9
1518,VIA,CANDOGLIA,8,A,161,1916,9
1518,VIA,CANDOGLIA,9,,161,125,9
1518,VIA,CANDOGLIA,11,,161,125,9
1518,VIA,CANDOGLIA,11,A,161,125,9
6848,VIA,CANELLA GIUSEPPE,2,,147,1079,6
6848,VIA,CANELLA GIUSEPPE,3,,147,1079,6
6848,VIA,CANELLA GIUSEPPE,4,,147,1079,6
6848,VIA,CANELLA GIUSEPPE,5,,147,1079,6
6848,VIA,CANELLA GIUSEPPE,6,,147,1079,6
6848,VIA,CANELLA GIUSEPPE,8,,147,1079,6
2691,VIA,CANELLI,1,,134,2070,3
2691,VIA,CANELLI,2,,134,2070,3
2691,VIA,CANELLI,3,,134,2070,3
2691,VIA,CANELLI,25,,134,2070,3
2691,VIA,CANELLI,26,,134,2070,3
2691,VIA,CANELLI,27,,134,2070,3
2691,VIA,CANELLI,29,,134,2070,3
2691,VIA,CANELLI,34,,134,2070,3
7185,PZA,CANEVA CARLO,1,,154,450,8
7185,PZA,CANEVA CARLO,3,,154,450,8
7185,PZA,CANEVA CARLO,4,,154,450,8
7185,PZA,CANEVA CARLO,5,,154,450,8
7185,PZA,CANEVA CARLO,7,,154,450,8
6765,VIA,CANEVARI PIETRO,6,,152,1404,7
6765,VIA,CANEVARI PIETRO,7,,152,1404,7
6765,VIA,CANEVARI PIETRO,7,1,152,1404,7
6765,VIA,CANEVARI PIETRO,7,2,152,1404,7
6765,VIA,CANEVARI PIETRO,7,3,152,1404,7
6765,VIA,CANEVARI PIETRO,7,5,152,1404,7
6765,VIA,CANEVARI PIETRO,7,7,152,1404,7
6765,VIA,CANEVARI PIETRO,7,8,152,1404,7
6765,VIA,CANEVARI PIETRO,8,,152,1404,7
6765,VIA,CANEVARI PIETRO,9,,152,1404,7
6765,VIA,CANEVARI PIETRO,20,,152,1404,7
6765,VIA,CANEVARI PIETRO,21,,152,1404,7
6765,VIA,CANEVARI PIETRO,23,,152,1404,7
6765,VIA,CANEVARI PIETRO,24,,152,1404,7
6765,VIA,CANEVARI PIETRO,25,,152,1404,7
6765,VIA,CANEVARI PIETRO,26,,152,1404,7
6765,VIA,CANEVARI PIETRO,27,,152,1404,7
1506,VIA,CANNERO,2,,159,1191,9
1506,VIA,CANNERO,2,A,159,1191,9
1506,VIA,CANNERO,3,,159,1191,9
1506,VIA,CANNERO,4,,159,1191,9
1506,VIA,CANNERO,5,,159,1191,9
1506,VIA,CANNERO,6,,159,1191,9
1506,VIA,CANNERO,7,,159,1191,9
1506,VIA,CANNERO,10,,159,1191,9
1506,VIA,CANNERO,11,,159,1191,9
1506,VIA,CANNERO,14,,159,1191,9
1506,VIA,CANNERO,15,,159,1191,9
1506,VIA,CANNERO,18,,159,1191,9
1506,VIA,CANNERO,20,,159,1191,9
6307,VIA,CANNIZZARO S.,6,,153,627,7
7121,VIA,CANONICA LUIGI,1,,154,461,1
7121,VIA,CANONICA LUIGI,4,,154,461,1
7121,VIA,CANONICA LUIGI,5,,154,461,1
7121,VIA,CANONICA LUIGI,6,,154,461,1
7121,VIA,CANONICA LUIGI,9,,154,461,1
7121,VIA,CANONICA LUIGI,13,,154,461,1
7121,VIA,CANONICA LUIGI,20,,154,461,1
7121,VIA,CANONICA LUIGI,23,,154,461,1
7121,VIA,CANONICA LUIGI,24,,154,461,1
7121,VIA,CANONICA LUIGI,25,,154,461,1
7121,VIA,CANONICA LUIGI,26,,154,461,1
7121,VIA,CANONICA LUIGI,27,,154,417,1
7121,VIA,CANONICA LUIGI,29,,154,417,1
7121,VIA,CANONICA LUIGI,32,,154,417,1
7121,VIA,CANONICA LUIGI,34,,154,417,1
7121,VIA,CANONICA LUIGI,35,,154,417,1
7121,VIA,CANONICA LUIGI,36,,154,417,1
7121,VIA,CANONICA LUIGI,37,,154,417,1
7121,VIA,CANONICA LUIGI,38,,154,417,1
7121,VIA,CANONICA LUIGI,39,,154,417,1
7121,VIA,CANONICA LUIGI,40,,154,417,1
7121,VIA,CANONICA LUIGI,41,,154,417,1
7121,VIA,CANONICA LUIGI,43,,154,417,1
7121,VIA,CANONICA LUIGI,45,,154,417,1
7121,VIA,CANONICA LUIGI,47,,154,417,1
7121,VIA,CANONICA LUIGI,54,,154,417,1
7121,VIA,CANONICA LUIGI,55,,154,417,1
7121,VIA,CANONICA LUIGI,59,,154,417,1
7121,VIA,CANONICA LUIGI,62,,154,417,1
7121,VIA,CANONICA LUIGI,63,,154,417,1
7121,VIA,CANONICA LUIGI,64,,154,417,1
7121,VIA,CANONICA LUIGI,67,,154,417,1
7121,VIA,CANONICA LUIGI,69,,154,417,1
7121,VIA,CANONICA LUIGI,72,,154,431,8
7121,VIA,CANONICA LUIGI,74,,154,431,8
7121,VIA,CANONICA LUIGI,77,,154,431,8
7121,VIA,CANONICA LUIGI,79,,154,431,8
7121,VIA,CANONICA LUIGI,81,,154,431,8
7121,VIA,CANONICA LUIGI,84,,154,431,8
7121,VIA,CANONICA LUIGI,85,,154,431,8
7121,VIA,CANONICA LUIGI,87,,154,431,8
7121,VIA,CANONICA LUIGI,89,,154,431,8
7121,VIA,CANONICA LUIGI,91,,154,454,8
7238,VIA,CANOVA ANTONIO,1,,145,418,1
7238,VIA,CANOVA ANTONIO,2,,145,418,1
7238,VIA,CANOVA ANTONIO,3,,145,418,1
7238,VIA,CANOVA ANTONIO,4,,145,418,1
7238,VIA,CANOVA ANTONIO,5,,145,418,1
7238,VIA,CANOVA ANTONIO,6,,145,418,1
7238,VIA,CANOVA ANTONIO,7,,145,418,1
7238,VIA,CANOVA ANTONIO,7,A,145,418,1
7238,VIA,CANOVA ANTONIO,8,,145,418,1
7238,VIA,CANOVA ANTONIO,9,,145,418,1
7238,VIA,CANOVA ANTONIO,11,,145,418,1
7238,VIA,CANOVA ANTONIO,12,,145,418,1
7238,VIA,CANOVA ANTONIO,13,,145,418,1
7238,VIA,CANOVA ANTONIO,14,,145,418,1
7238,VIA,CANOVA ANTONIO,15,,145,418,1
7238,VIA,CANOVA ANTONIO,17,,145,418,1
7238,VIA,CANOVA ANTONIO,19,,145,418,1
7238,VIA,CANOVA ANTONIO,19,A,145,418,1
7238,VIA,CANOVA ANTONIO,21,,145,418,1
7238,VIA,CANOVA ANTONIO,23,,145,418,1
7238,VIA,CANOVA ANTONIO,25,,145,424,1
7238,VIA,CANOVA ANTONIO,27,,145,424,1
7238,VIA,CANOVA ANTONIO,29,,145,424,1
7238,VIA,CANOVA ANTONIO,31,,145,424,1
7238,VIA,CANOVA ANTONIO,33,,145,424,1
7238,VIA,CANOVA ANTONIO,33,A,145,424,1
7238,VIA,CANOVA ANTONIO,34,,145,424,1
7238,VIA,CANOVA ANTONIO,35,,145,424,1
7238,VIA,CANOVA ANTONIO,37,,145,424,1
7238,VIA,CANOVA ANTONIO,38,,145,424,1
7238,VIA,CANOVA ANTONIO,39,,145,424,1
7238,VIA,CANOVA ANTONIO,40,,145,424,1
7238,VIA,CANOVA ANTONIO,42,,145,424,1
6806,VIA,CANTELLO,5,,152,1979,7
6806,VIA,CANTELLO,6,,152,1979,7
6806,VIA,CANTELLO,7,,152,1979,7
6806,VIA,CANTELLO,10,,152,1979,7
1234,VIA,CANTONI COSTANZO,2,,158,1173,9
1234,VIA,CANTONI COSTANZO,3,,158,1173,9
1234,VIA,CANTONI COSTANZO,4,,158,1173,9
1234,VIA,CANTONI COSTANZO,7,,158,1173,9
1234,VIA,CANTONI COSTANZO,8,,158,1173,9
1234,VIA,CANTONI COSTANZO,9,,158,1173,9
1234,VIA,CANTONI COSTANZO,11,,158,1173,9
7446,VIA,CANTONI E.,2,,156,1128,8
7446,VIA,CANTONI E.,3,,156,1128,8
7446,VIA,CANTONI E.,5,,156,1128,8
7446,VIA,CANTONI E.,8,,156,1128,8
7446,VIA,CANTONI E.,10,,156,1128,8
7446,VIA,CANTONI E.,11,,156,1128,8
7446,VIA,CANTONI E.,14,,156,1128,8
7446,VIA,CANTONI E.,16,,156,1128,8
7446,VIA,CANTONI E.,22,,156,1128,8
7446,VIA,CANTONI E.,24,,156,1128,8
7446,VIA,CANTONI E.,32,,156,1128,8
7446,VIA,CANTONI E.,34,,156,1128,8
6206,VIA,CANTONI GIOVANNI,1,,144,375,7
6206,VIA,CANTONI GIOVANNI,2,,144,375,7
6206,VIA,CANTONI GIOVANNI,3,,144,375,7
6206,VIA,CANTONI GIOVANNI,4,,144,375,7
6206,VIA,CANTONI GIOVANNI,5,,144,375,7
6206,VIA,CANTONI GIOVANNI,5,A,144,375,7
6206,VIA,CANTONI GIOVANNI,6,,144,375,7
6206,VIA,CANTONI GIOVANNI,7,,144,375,7
6206,VIA,CANTONI GIOVANNI,9,,144,375,7
6206,VIA,CANTONI GIOVANNI,10,,144,375,7
6206,VIA,CANTONI GIOVANNI,11,,144,375,7
6206,VIA,CANTONI GIOVANNI,12,,144,375,7
5103,PLE,CANTORE ANTONIO,2,,123,265,1
5103,PLE,CANTORE ANTONIO,3,,123,265,1
5103,PLE,CANTORE ANTONIO,4,,123,265,1
5103,PLE,CANTORE ANTONIO,5,,123,265,1
5103,PLE,CANTORE ANTONIO,10,,123,1274,1
5103,PLE,CANTORE ANTONIO,12,,123,315,6
573,VIA,CANTU' CESARE,1,,123,13,1
573,VIA,CANTU' CESARE,2,,123,13,1
573,VIA,CANTU' CESARE,3,,123,13,1
2679,VIA,CANZI,1,,134,824,3
2679,VIA,CANZI,8,,134,824,3
2679,VIA,CANZI,14,,134,824,3
2679,VIA,CANZI,16,,134,824,3
2679,VIA,CANZI,18,,134,824,3
2679,VIA,CANZI,19,,134,824,3
2679,VIA,CANZI,20,,134,824,3
2679,VIA,CANZI,22,,134,824,3
2679,VIA,CANZI,24,,134,824,3
2679,VIA,CANZI,26,,134,824,3
2679,VIA,CANZI,28,,134,824,3
2679,VIA,CANZI,30,,134,824,3
2679,VIA,CANZI,33,,134,824,3
2242,VIA,CANZIO STEFANO,4,,131,715,3
2242,VIA,CANZIO STEFANO,6,,131,715,3
2242,VIA,CANZIO STEFANO,8,,131,715,3
2242,VIA,CANZIO STEFANO,10,,131,715,3
2242,VIA,CANZIO STEFANO,12,,131,715,3
2242,VIA,CANZIO STEFANO,13,,131,715,3
2242,VIA,CANZIO STEFANO,14,,131,715,3
2242,VIA,CANZIO STEFANO,15,,131,715,3
2242,VIA,CANZIO STEFANO,16,,131,715,3
2242,VIA,CANZIO STEFANO,18,,131,715,3
6575,VIA,CAPECELATRO A.,2,,148,1068,7
6575,VIA,CAPECELATRO A.,4,,148,1068,7
6575,VIA,CAPECELATRO A.,5,,148,1068,7
6575,VIA,CAPECELATRO A.,6,,148,1068,7
6575,VIA,CAPECELATRO A.,7,,148,1068,7
6575,VIA,CAPECELATRO A.,8,,148,1068,7
6575,VIA,CAPECELATRO A.,9,,148,1068,7
6575,VIA,CAPECELATRO A.,10,,148,1068,7
6575,VIA,CAPECELATRO A.,11,,148,1068,7
6575,VIA,CAPECELATRO A.,12,,148,1068,7
6575,VIA,CAPECELATRO A.,14,,148,1068,7
6575,VIA,CAPECELATRO A.,15,,148,1068,7
6575,VIA,CAPECELATRO A.,17,,148,1068,7
6575,VIA,CAPECELATRO A.,19,,148,1332,7
6575,VIA,CAPECELATRO A.,20,,148,1332,7
6575,VIA,CAPECELATRO A.,22,,148,1332,7
6575,VIA,CAPECELATRO A.,23,,148,1332,7
6575,VIA,CAPECELATRO A.,25,,148,1332,7
6575,VIA,CAPECELATRO A.,27,,148,1332,7
6575,VIA,CAPECELATRO A.,28,,148,1448,7
6575,VIA,CAPECELATRO A.,29,,148,1332,7
6575,VIA,CAPECELATRO A.,30,,148,1448,7
6575,VIA,CAPECELATRO A.,31,,148,1448,7
6575,VIA,CAPECELATRO A.,33,,148,1448,7
6575,VIA,CAPECELATRO A.,35,,148,1448,7
6575,VIA,CAPECELATRO A.,36,,148,1448,7
6575,VIA,CAPECELATRO A.,37,,148,1448,7
6575,VIA,CAPECELATRO A.,38,,148,1448,7
6575,VIA,CAPECELATRO A.,41,,148,1448,7
6575,VIA,CAPECELATRO A.,45,,148,1448,7
6575,VIA,CAPECELATRO A.,47,,148,1448,7
6575,VIA,CAPECELATRO A.,49,,148,1448,7
6575,VIA,CAPECELATRO A.,51,,148,1448,7
6575,VIA,CAPECELATRO A.,51,A,148,1448,7
6575,VIA,CAPECELATRO A.,53,,148,1448,7
6575,VIA,CAPECELATRO A.,53,2,148,1448,7
6575,VIA,CAPECELATRO A.,53,4,148,1448,7
6575,VIA,CAPECELATRO A.,55,,148,1448,7
6575,VIA,CAPECELATRO A.,57,,148,1448,7
6575,VIA,CAPECELATRO A.,61,,148,1448,7
6575,VIA,CAPECELATRO A.,64,,148,1448,7
6575,VIA,CAPECELATRO A.,66,,148,1448,7
6575,VIA,CAPECELATRO A.,68,,148,1754,7
6575,VIA,CAPECELATRO A.,70,,148,1754,7
6575,VIA,CAPECELATRO A.,75,,148,1754,7
6575,VIA,CAPECELATRO A.,81,,148,1754,7
6575,VIA,CAPECELATRO A.,87,,148,1754,7
6575,VIA,CAPECELATRO A.,91,,148,1754,7
2441,VIA,CAPELLI GUIDO,3,,126,1658,2
2441,VIA,CAPELLI GUIDO,6,,126,1658,2
2441,VIA,CAPELLI GUIDO,8,,126,1658,2
2441,VIA,CAPELLI GUIDO,12,,126,1658,2
6659,VIA,CAPINERA,2,,147,1401,6
6659,VIA,CAPINERA,4,,147,1401,6
6659,VIA,CAPINERA,5,,147,1333,6
6659,VIA,CAPINERA,6,,147,1401,6
5085,VIA,CAPO PALINURO,2,,142,552,6
5085,VIA,CAPO PALINURO,3,,142,282,6
5085,VIA,CAPO PALINURO,7,,142,282,6
7426,VIA,CAPODISTRIA,4,,151,1111,8
7426,VIA,CAPODISTRIA,6,,151,1111,8
7426,VIA,CAPODISTRIA,8,,151,1111,8
3293,VIA,CAPOLAGO,1,,133,859,4
3293,VIA,CAPOLAGO,2,,133,859,4
3293,VIA,CAPOLAGO,3,,133,859,4
3293,VIA,CAPOLAGO,5,,133,859,4
3293,VIA,CAPOLAGO,6,,133,859,4
3293,VIA,CAPOLAGO,7,,133,859,4
3293,VIA,CAPOLAGO,8,,133,859,4
3293,VIA,CAPOLAGO,9,,133,859,4
3293,VIA,CAPOLAGO,10,,133,859,4
3293,VIA,CAPOLAGO,11,,133,859,4
3293,VIA,CAPOLAGO,12,,133,859,4
3293,VIA,CAPOLAGO,13,,133,859,4
3293,VIA,CAPOLAGO,14,,133,859,4
3293,VIA,CAPOLAGO,16,,133,859,4
3223,VIA,CAPOSILE,1,,137,1669,4
3223,VIA,CAPOSILE,2,,137,1669,4
3223,VIA,CAPOSILE,3,,137,1669,4
3223,VIA,CAPOSILE,4,,137,1669,4
3223,VIA,CAPOSILE,5,,137,1669,4
3223,VIA,CAPOSILE,8,,137,1669,4
3223,VIA,CAPOSILE,10,,137,1669,4
342,VIA,CAPPELLARI,3,,123,9,1
2130,VIA,CAPPELLINI A.,10,,124,608,2
2130,VIA,CAPPELLINI A.,11,,124,608,2
2130,VIA,CAPPELLINI A.,13,,124,608,2
2130,VIA,CAPPELLINI A.,14,,124,608,2
2130,VIA,CAPPELLINI A.,16,,124,608,2
2130,VIA,CAPPELLINI A.,17,,124,608,2
2130,VIA,CAPPELLINI A.,18,,124,608,2
2130,VIA,CAPPELLINI A.,18,A,124,608,2
2130,VIA,CAPPELLINI A.,19,,124,608,2
2130,VIA,CAPPELLINI A.,20,,124,608,2
2130,VIA,CAPPELLINI A.,21,,124,608,2
2130,VIA,CAPPELLINI A.,23,,124,608,2
2130,VIA,CAPPELLINI A.,25,,124,608,2
6249,VIA,CAPPONI PIERO,1,,145,354,7
6249,VIA,CAPPONI PIERO,2,,145,354,7
6249,VIA,CAPPONI PIERO,3,,145,354,7
6249,VIA,CAPPONI PIERO,4,,145,354,7
6249,VIA,CAPPONI PIERO,5,,145,354,7
6249,VIA,CAPPONI PIERO,9,,145,397,8
6249,VIA,CAPPONI PIERO,11,,145,397,8
6249,VIA,CAPPONI PIERO,12,,145,397,8
6249,VIA,CAPPONI PIERO,13,,145,397,8
6249,VIA,CAPPONI PIERO,15,,145,397,8
6249,VIA,CAPPONI PIERO,18,,145,397,8
6249,VIA,CAPPONI PIERO,19,,145,397,8
6249,VIA,CAPPONI PIERO,22,,145,397,8
3065,VIA,CAPPUCCINI,1,,122,79,1
3065,VIA,CAPPUCCINI,2,,122,79,1
